img_id,img_name,img_width,img_height,total_valid_instances,hard_instance_num,hard_instance_ratio,is_complex_image,complex_label,Point-only_mIoU,Box-only_mIoU,Point+Box(Adaptive)_mIoU
234526,000000234526.jpg,612,612,3,2,0.6667,True,复杂图片,0.6559,0.6833,0.8804,0.8864,0.8816
48564,000000048564.jpg,427,640,2,0,0.0,False,简单图片,0.4396,0.4418,0.911,0.9094,0.9129
267191,000000267191.jpg,640,480,5,1,0.2,False,简单图片,0.5876,0.6542,0.8085,0.7934,0.8211
147205,000000147205.jpg,640,437,2,0,0.0,False,简单图片,0.5065,0.5024,0.549,0.7428,0.7452
532530,000000532530.jpg,640,427,3,3,1.0,True,复杂图片,0.6037,0.5654,0.7562,0.7218,0.6965
145620,000000145620.jpg,640,436,5,3,0.6,True,复杂图片,0.5519,0.6018,0.7701,0.7478,0.7312
432468,000000432468.jpg,427,640,2,0,0.0,False,简单图片,0.7608,0.8486,0.8739,0.8831,0.8825
201148,000000201148.jpg,640,359,3,1,0.3333,False,简单图片,0.6088,0.5914,0.7114,0.7002,0.7014
95786,000000095786.jpg,500,334,4,0,0.0,False,简单图片,0.8558,0.6178,0.953,0.9504,0.9519
95155,000000095155.jpg,640,427,8,7,0.875,True,复杂图片,0.433,0.5063,0.6743,0.6708,0.6735
89078,000000089078.jpg,479,640,2,1,0.5,True,复杂图片,0.215,0.111,0.7076,0.7058,0.6908
284743,000000284743.jpg,640,425,6,2,0.3333,False,简单图片,0.5764,0.5056,0.7286,0.7085,0.7092
65350,000000065350.jpg,640,427,15,5,0.3333,False,简单图片,0.3486,0.3474,0.6923,0.687,0.7196
396526,000000396526.jpg,500,338,11,5,0.4545,False,简单图片,0.4079,0.5642,0.6544,0.6927,0.6844
336209,000000336209.jpg,640,432,3,2,0.6667,True,复杂图片,0.2503,0.5131,0.5603,0.6208,0.6196
429623,000000429623.jpg,640,480,4,1,0.25,False,简单图片,0.5383,0.3591,0.6811,0.7533,0.7547
493019,000000493019.jpg,640,479,8,6,0.75,True,复杂图片,0.6558,0.6789,0.7842,0.7968,0.7858
331317,000000331317.jpg,640,484,2,0,0.0,False,简单图片,0.0333,0.0337,0.8422,0.8009,0.7978
408112,000000408112.jpg,640,480,4,4,1.0,True,复杂图片,0.6628,0.4747,0.822,0.8156,0.6343
313034,000000313034.jpg,640,480,10,5,0.5,True,复杂图片,0.6455,0.5914,0.8118,0.808,0.806
321790,000000321790.jpg,640,427,2,0,0.0,False,简单图片,0.9061,0.9054,0.912,0.9095,0.908
411530,000000411530.jpg,640,480,17,12,0.7059,True,复杂图片,0.4638,0.4472,0.6408,0.6282,0.6171
105455,000000105455.jpg,427,640,3,1,0.3333,False,简单图片,0.8106,0.7981,0.8132,0.8062,0.8067
16598,000000016598.jpg,478,640,3,0,0.0,False,简单图片,0.6346,0.6489,0.9318,0.9368,0.9372
47740,000000047740.jpg,640,359,6,2,0.3333,False,简单图片,0.5427,0.4671,0.7533,0.5986,0.6891
109992,000000109992.jpg,640,426,2,1,0.5,True,复杂图片,0.3381,0.6711,0.8578,0.8396,0.8652
303653,000000303653.jpg,640,426,7,4,0.5714,True,复杂图片,0.4356,0.5881,0.7414,0.7432,0.7555
130386,000000130386.jpg,375,500,10,6,0.6,True,复杂图片,0.6416,0.6493,0.7053,0.6872,0.6793
566758,000000566758.jpg,640,480,2,0,0.0,False,简单图片,0.3051,0.2833,0.7456,0.7502,0.7505
122046,000000122046.jpg,427,640,3,1,0.3333,False,简单图片,0.0617,0.4939,0.7395,0.8063,0.801
185250,000000185250.jpg,399,640,5,4,0.8,True,复杂图片,0.6256,0.7266,0.8708,0.8731,0.8707
121744,000000121744.jpg,640,426,15,1,0.0667,False,简单图片,0.5317,0.5555,0.781,0.8054,0.8252
565012,000000565012.jpg,640,425,7,5,0.7143,True,复杂图片,0.6922,0.6736,0.8053,0.7928,0.7894
109900,000000109900.jpg,640,478,13,9,0.6923,True,复杂图片,0.3857,0.4582,0.8066,0.8142,0.8051
426166,000000426166.jpg,500,332,1,0,0.0,False,简单图片,0.5492,0.4953,0.8157,0.8157,0.8244
284762,000000284762.jpg,640,426,1,0,0.0,False,简单图片,0.1036,0.1038,0.9513,0.9295,0.9293
493905,000000493905.jpg,571,640,28,9,0.3214,False,简单图片,0.682,0.7157,0.8177,0.8088,0.8124
506178,000000506178.jpg,375,500,5,0,0.0,False,简单图片,0.4072,0.3743,0.71,0.789,0.7894
288685,000000288685.jpg,640,436,23,12,0.5217,True,复杂图片,0.5087,0.5003,0.7131,0.7265,0.7252
483050,000000483050.jpg,640,478,3,1,0.3333,False,简单图片,0.709,0.7059,0.8575,0.7215,0.7221
160012,000000160012.jpg,640,461,9,2,0.2222,False,简单图片,0.414,0.2763,0.7179,0.7377,0.7547
161609,000000161609.jpg,640,480,7,2,0.2857,False,简单图片,0.4919,0.5664,0.7674,0.7833,0.762
157046,000000157046.jpg,500,375,3,2,0.6667,True,复杂图片,0.491,0.546,0.7963,0.6935,0.7291
446574,000000446574.jpg,428,640,3,0,0.0,False,简单图片,0.571,0.628,0.7799,0.7729,0.7713
359855,000000359855.jpg,640,510,1,0,0.0,False,简单图片,0.9091,0.9251,0.9399,0.9404,0.9404
209753,000000209753.jpg,467,640,3,0,0.0,False,简单图片,0.3562,0.381,0.8025,0.7972,0.7956
183049,000000183049.jpg,427,640,15,6,0.4,False,简单图片,0.619,0.615,0.7901,0.8024,0.7884
223955,000000223955.jpg,500,333,2,1,0.5,True,复杂图片,0.5794,0.9305,0.9111,0.9131,0.9114
60507,000000060507.jpg,640,427,17,7,0.4118,False,简单图片,0.5389,0.5546,0.7964,0.7829,0.7888
60102,000000060102.jpg,640,360,3,1,0.3333,False,简单图片,0.2183,0.5438,0.9459,0.752,0.7621
289702,000000289702.jpg,640,427,2,0,0.0,False,简单图片,0.3826,0.3801,0.8356,0.84,0.8406
115245,000000115245.jpg,612,612,15,2,0.1333,False,简单图片,0.7179,0.715,0.8734,0.8508,0.8532
58029,000000058029.jpg,640,478,2,0,0.0,False,简单图片,0.4129,0.3807,0.8915,0.4649,0.9132
135872,000000135872.jpg,640,427,11,6,0.5455,True,复杂图片,0.6887,0.7447,0.829,0.8245,0.8263
579818,000000579818.jpg,640,360,2,2,1.0,True,复杂图片,0.2118,0.1851,0.6238,0.6183,0.6073
161008,000000161008.jpg,640,480,1,1,1.0,True,复杂图片,0.0068,0.1289,0.3004,0.3016,0.3146
170595,000000170595.jpg,612,612,2,1,0.5,True,复杂图片,0.3419,0.4113,0.5952,0.7137,0.9125
358427,000000358427.jpg,640,427,3,1,0.3333,False,简单图片,0.6578,0.6579,0.8428,0.7399,0.7395
266400,000000266400.jpg,640,396,12,9,0.75,True,复杂图片,0.3068,0.4246,0.4945,0.5002,0.5057
417085,000000417085.jpg,640,360,2,2,1.0,True,复杂图片,0.8148,0.8207,0.8254,0.8229,0.8031
417911,000000417911.jpg,640,429,2,1,0.5,True,复杂图片,0.4816,0.665,0.756,0.7748,0.742
581206,000000581206.jpg,479,640,3,0,0.0,False,简单图片,0.4723,0.5379,0.7654,0.7365,0.7312
11149,000000011149.jpg,500,375,5,2,0.4,False,简单图片,0.3919,0.3297,0.8159,0.8144,0.8243
459809,000000459809.jpg,640,428,6,6,1.0,True,复杂图片,0.5858,0.5963,0.7283,0.6066,0.6079
491757,000000491757.jpg,640,479,2,0,0.0,False,简单图片,0.7607,0.5152,0.8173,0.834,0.8893
527616,000000527616.jpg,640,496,4,0,0.0,False,简单图片,0.5221,0.524,0.9203,0.9198,0.9196
287714,000000287714.jpg,640,480,5,0,0.0,False,简单图片,0.6517,0.6582,0.8931,0.8759,0.8764
258388,000000258388.jpg,640,425,4,2,0.5,True,复杂图片,0.2512,0.3146,0.7547,0.7761,0.7753
235064,000000235064.jpg,640,480,1,0,0.0,False,简单图片,0.8945,0.899,0.8995,0.9067,0.9006
139260,000000139260.jpg,640,388,6,1,0.1667,False,简单图片,0.5165,0.5182,0.7424,0.7421,0.7422
126107,000000126107.jpg,640,480,4,3,0.75,True,复杂图片,0.3567,0.5349,0.6933,0.6855,0.5531
15335,000000015335.jpg,640,480,15,3,0.2,False,简单图片,0.5199,0.5321,0.7571,0.6998,0.7363
522713,000000522713.jpg,640,480,4,3,0.75,True,复杂图片,0.5256,0.5071,0.5953,0.62,0.6206
425226,000000425226.jpg,480,640,13,1,0.0769,False,简单图片,0.6029,0.6077,0.8007,0.7568,0.7793
149622,000000149622.jpg,640,453,2,1,0.5,True,复杂图片,0.8187,0.8685,0.8712,0.872,0.8717
110999,000000110999.jpg,359,640,11,2,0.1818,False,简单图片,0.6964,0.6825,0.8123,0.8129,0.7727
478862,000000478862.jpg,640,480,15,13,0.8667,True,复杂图片,0.5046,0.4781,0.7077,0.7195,0.6407
224093,000000224093.jpg,640,316,6,4,0.6667,True,复杂图片,0.8472,0.8383,0.862,0.8653,0.8669
262938,000000262938.jpg,640,480,5,0,0.0,False,简单图片,0.5511,0.5873,0.8728,0.8665,0.8622
463802,000000463802.jpg,640,480,3,1,0.3333,False,简单图片,0.6131,0.6842,0.802,0.7166,0.7642
260470,000000260470.jpg,640,427,23,6,0.2609,False,简单图片,0.5132,0.5241,0.7745,0.781,0.7893
425227,000000425227.jpg,428,640,3,2,0.6667,True,复杂图片,0.8172,0.8056,0.7988,0.7968,0.8032
163117,000000163117.jpg,376,500,20,10,0.5,True,复杂图片,0.643,0.6408,0.7822,0.7853,0.741
280710,000000280710.jpg,640,480,18,10,0.5556,True,复杂图片,0.5339,0.6126,0.7513,0.7413,0.7702
334006,000000334006.jpg,640,426,5,2,0.4,False,简单图片,0.6874,0.3356,0.8536,0.7971,0.8071
378139,000000378139.jpg,640,427,17,14,0.8235,True,复杂图片,0.448,0.5026,0.6912,0.6719,0.6621
576031,000000576031.jpg,640,480,5,3,0.6,True,复杂图片,0.5051,0.4754,0.7398,0.7857,0.7825
270402,000000270402.jpg,640,426,2,1,0.5,True,复杂图片,0.4793,0.492,0.7835,0.5871,0.5794
36539,000000036539.jpg,427,640,3,1,0.3333,False,简单图片,0.4882,0.3537,0.612,0.6741,0.6827
573258,000000573258.jpg,640,480,3,1,0.3333,False,简单图片,0.5502,0.6569,0.8247,0.8312,0.8263
195754,000000195754.jpg,640,425,8,2,0.25,False,简单图片,0.3988,0.4687,0.7698,0.7807,0.7849
553990,000000553990.jpg,600,400,2,2,1.0,True,复杂图片,0.0806,0.5471,0.5955,0.5714,0.7349
507667,000000507667.jpg,500,386,10,2,0.2,False,简单图片,0.56,0.6038,0.8173,0.781,0.7811
465675,000000465675.jpg,640,403,3,1,0.3333,False,简单图片,0.6208,0.6676,0.8008,0.8134,0.8099
359833,000000359833.jpg,480,640,10,0,0.0,False,简单图片,0.51,0.5125,0.8247,0.7899,0.8234
26926,000000026926.jpg,423,640,3,0,0.0,False,简单图片,0.6208,0.6196,0.9058,0.9051,0.9054
345361,000000345361.jpg,500,358,10,1,0.1,False,简单图片,0.5004,0.584,0.7213,0.7185,0.7072
230450,000000230450.jpg,640,480,9,5,0.5556,True,复杂图片,0.6304,0.6367,0.8094,0.8042,0.8014
505573,000000505573.jpg,359,640,2,2,1.0,True,复杂图片,0.8368,0.8313,0.854,0.8425,0.794
440617,000000440617.jpg,640,480,2,0,0.0,False,简单图片,0.8317,0.7584,0.9107,0.9244,0.9236
575081,000000575081.jpg,640,427,3,2,0.6667,True,复杂图片,0.1506,0.341,0.8132,0.7406,0.8143
225946,000000225946.jpg,640,463,2,0,0.0,False,简单图片,0.3933,0.2764,0.8763,0.7954,0.8758
132796,000000132796.jpg,640,426,9,4,0.4444,False,简单图片,0.4187,0.4371,0.6929,0.7185,0.7196
223747,000000223747.jpg,500,370,3,1,0.3333,False,简单图片,0.3953,0.3923,0.5462,0.5575,0.5503
227482,000000227482.jpg,640,480,2,1,0.5,True,复杂图片,0.6917,0.6863,0.9023,0.8992,0.8974
271997,000000271997.jpg,488,640,2,0,0.0,False,简单图片,0.8967,0.7155,0.9463,0.9213,0.9254
148739,000000148739.jpg,640,426,2,2,1.0,True,复杂图片,0.2125,0.6685,0.7294,0.7249,0.7203
84431,000000084431.jpg,361,640,2,0,0.0,False,简单图片,0.754,0.9363,0.943,0.9427,0.9427
234660,000000234660.jpg,640,480,2,0,0.0,False,简单图片,0.8615,0.8903,0.7797,0.7821,0.7815
179112,000000179112.jpg,500,375,2,0,0.0,False,简单图片,0.8712,0.8705,0.9034,0.9016,0.9018
191580,000000191580.jpg,478,640,9,2,0.2222,False,简单图片,0.5852,0.5135,0.8373,0.8642,0.8676
1503,000000001503.jpg,320,240,5,1,0.2,False,简单图片,0.6875,0.7091,0.8679,0.7739,0.7679
97278,000000097278.jpg,457,640,2,2,1.0,True,复杂图片,0.4629,0.6132,0.8972,0.9098,0.9151
549167,000000549167.jpg,426,640,7,1,0.1429,False,简单图片,0.5332,0.4171,0.7696,0.7063,0.7294
168337,000000168337.jpg,640,480,6,2,0.3333,False,简单图片,0.7759,0.7763,0.8936,0.8886,0.8927
521717,000000521717.jpg,640,426,6,4,0.6667,True,复杂图片,0.4449,0.6091,0.7702,0.7747,0.7746
389109,000000389109.jpg,427,640,17,3,0.1765,False,简单图片,0.5084,0.4441,0.7497,0.7629,0.7723
438862,000000438862.jpg,640,427,10,7,0.7,True,复杂图片,0.4562,0.4825,0.7037,0.7107,0.7281
124636,000000124636.jpg,640,480,3,2,0.6667,True,复杂图片,0.7113,0.706,0.8365,0.8761,0.875
423123,000000423123.jpg,640,426,7,4,0.5714,True,复杂图片,0.5449,0.6601,0.7585,0.7518,0.7629
97679,000000097679.jpg,640,480,5,0,0.0,False,简单图片,0.5137,0.5148,0.837,0.8217,0.8229
210032,000000210032.jpg,640,401,15,2,0.1333,False,简单图片,0.4047,0.3899,0.7188,0.7559,0.7639
516677,000000516677.jpg,640,480,20,11,0.55,True,复杂图片,0.4662,0.4775,0.6963,0.6841,0.6809
422836,000000422836.jpg,320,240,11,4,0.3636,False,简单图片,0.448,0.4868,0.7171,0.718,0.7168
519338,000000519338.jpg,640,426,1,0,0.0,False,简单图片,0.0058,0.0528,0.8456,0.8651,0.8603
110359,000000110359.jpg,640,428,1,1,1.0,True,复杂图片,0.3538,0.3534,0.823,0.8184,0.8151
393282,000000393282.jpg,640,640,2,2,1.0,True,复杂图片,0.8624,0.8953,0.8882,0.8927,0.8947
475365,000000475365.jpg,640,426,1,0,0.0,False,简单图片,0.86,0.9198,0.9307,0.9286,0.9287
222825,000000222825.jpg,427,640,3,1,0.3333,False,简单图片,0.4391,0.6304,0.837,0.8472,0.8462
151938,000000151938.jpg,470,640,9,2,0.2222,False,简单图片,0.5935,0.7112,0.8557,0.852,0.845
402473,000000402473.jpg,640,480,2,0,0.0,False,简单图片,0.6485,0.6607,0.9264,0.9308,0.9329
21503,000000021503.jpg,640,480,8,0,0.0,False,简单图片,0.6779,0.6733,0.8935,0.8858,0.8876
112110,000000112110.jpg,640,480,2,1,0.5,True,复杂图片,0.9437,0.9418,0.9434,0.9439,0.9438
373353,000000373353.jpg,640,428,29,17,0.5862,True,复杂图片,0.5527,0.6178,0.7439,0.7343,0.7305
123321,000000123321.jpg,612,612,21,8,0.381,False,简单图片,0.517,0.4825,0.7346,0.7323,0.746
460841,000000460841.jpg,500,375,4,1,0.25,False,简单图片,0.5986,0.6168,0.8025,0.8076,0.796
548339,000000548339.jpg,640,576,11,4,0.3636,False,简单图片,0.4907,0.4733,0.6872,0.677,0.6742
267940,000000267940.jpg,640,480,2,2,1.0,True,复杂图片,0.6612,0.3666,0.7602,0.7566,0.7639
164637,000000164637.jpg,480,640,1,1,1.0,True,复杂图片,0.9745,0.9689,0.9613,0.9646,0.961
273760,000000273760.jpg,467,640,2,1,0.5,True,复杂图片,0.565,0.9131,0.9201,0.923,0.9158
110784,000000110784.jpg,433,640,3,1,0.3333,False,简单图片,0.5843,0.5582,0.8013,0.8003,0.791
126110,000000126110.jpg,320,240,3,1,0.3333,False,简单图片,0.3585,0.341,0.7602,0.7559,0.7587
357742,000000357742.jpg,429,640,2,1,0.5,True,复杂图片,0.7441,0.5202,0.8407,0.8563,0.8457
424521,000000424521.jpg,314,500,2,2,1.0,True,复杂图片,0.4785,0.3511,0.7924,0.795,0.8514
104803,000000104803.jpg,375,500,1,0,0.0,False,简单图片,0.4324,0.3037,0.945,0.945,0.9451
22479,000000022479.jpg,640,605,4,1,0.25,False,简单图片,0.3485,0.3711,0.7701,0.7588,0.7523
310200,000000310200.jpg,640,480,3,1,0.3333,False,简单图片,0.4063,0.591,0.8689,0.8678,0.8653
425221,000000425221.jpg,480,640,23,10,0.4348,False,简单图片,0.4122,0.3579,0.6111,0.5982,0.5827
185599,000000185599.jpg,640,480,6,0,0.0,False,简单图片,0.8595,0.9147,0.911,0.9094,0.9094
84270,000000084270.jpg,640,480,23,14,0.6087,True,复杂图片,0.5601,0.5928,0.7364,0.7352,0.7249
76416,000000076416.jpg,640,480,6,3,0.5,True,复杂图片,0.4927,0.5282,0.7213,0.7329,0.7236
180792,000000180792.jpg,375,500,1,0,0.0,False,简单图片,0.3997,0.3999,0.8324,0.8106,0.8137
347544,000000347544.jpg,640,480,2,0,0.0,False,简单图片,0.4673,0.4766,0.8971,0.8961,0.8967
571857,000000571857.jpg,640,426,12,9,0.75,True,复杂图片,0.4573,0.402,0.6252,0.6173,0.6564
253433,000000253433.jpg,640,480,2,0,0.0,False,简单图片,0.0155,0.0165,0.8591,0.8964,0.9015
54164,000000054164.jpg,640,427,2,2,1.0,True,复杂图片,0.4491,0.8325,0.7691,0.76,0.7632
9914,000000009914.jpg,640,480,7,1,0.1429,False,简单图片,0.7174,0.7646,0.7866,0.8672,0.8822
21167,000000021167.jpg,426,640,4,1,0.25,False,简单图片,0.5522,0.578,0.8383,0.8382,0.8391
314264,000000314264.jpg,480,640,5,3,0.6,True,复杂图片,0.5128,0.488,0.7894,0.7539,0.7957
270122,000000270122.jpg,640,427,1,1,1.0,True,复杂图片,0.7349,0.7345,0.6022,0.5978,0.5963
460929,000000460929.jpg,480,640,2,0,0.0,False,简单图片,0.3783,0.3653,0.9404,0.9317,0.9316
90108,000000090108.jpg,640,480,3,1,0.3333,False,简单图片,0.6433,0.6616,0.9066,0.9024,0.9002
127987,000000127987.jpg,640,426,3,0,0.0,False,简单图片,0.5707,0.7567,0.8002,0.7867,0.7943
535253,000000535253.jpg,612,612,8,0,0.0,False,简单图片,0.624,0.4657,0.8458,0.8374,0.8368
459467,000000459467.jpg,640,423,1,1,1.0,True,复杂图片,0.2001,0.8943,0.9137,0.9054,0.9029
389451,000000389451.jpg,640,479,9,8,0.8889,True,复杂图片,0.7744,0.7758,0.7887,0.7933,0.7963
206994,000000206994.jpg,640,427,2,0,0.0,False,简单图片,0.7069,0.2861,0.8455,0.8707,0.8694
357941,000000357941.jpg,500,375,3,0,0.0,False,简单图片,0.6412,0.5903,0.8952,0.9014,0.9013
68409,000000068409.jpg,640,263,16,6,0.375,False,简单图片,0.3883,0.3751,0.7557,0.7561,0.7177
286553,000000286553.jpg,640,480,18,7,0.3889,False,简单图片,0.486,0.5674,0.7266,0.7547,0.7384
228436,000000228436.jpg,640,485,24,15,0.625,True,复杂图片,0.407,0.471,0.7264,0.7352,0.6966
505451,000000505451.jpg,444,265,2,2,1.0,True,复杂图片,0.4222,0.4243,0.5413,0.5666,0.6373
139684,000000139684.jpg,500,333,12,7,0.5833,True,复杂图片,0.5354,0.5275,0.7488,0.7438,0.7357
239274,000000239274.jpg,581,640,13,12,0.9231,True,复杂图片,0.5495,0.4835,0.7813,0.7756,0.6627
177893,000000177893.jpg,640,428,3,1,0.3333,False,简单图片,0.2806,0.5622,0.8766,0.873,0.8764
375430,000000375430.jpg,640,427,4,0,0.0,False,简单图片,0.4067,0.4357,0.5705,0.7595,0.8305
248400,000000248400.jpg,640,427,4,1,0.25,False,简单图片,0.4845,0.6236,0.8919,0.8806,0.8848
323202,000000323202.jpg,480,640,2,0,0.0,False,简单图片,0.4026,0.1554,0.8942,0.6958,0.7236
466416,000000466416.jpg,640,425,4,4,1.0,True,复杂图片,0.6005,0.7154,0.8485,0.7943,0.8171
221502,000000221502.jpg,640,320,2,1,0.5,True,复杂图片,0.2758,0.061,0.8111,0.7942,0.6737
309678,000000309678.jpg,640,411,3,2,0.6667,True,复杂图片,0.4817,0.5275,0.6113,0.6146,0.628
312213,000000312213.jpg,640,480,2,0,0.0,False,简单图片,0.4975,0.5045,0.9569,0.9515,0.9519
6460,000000006460.jpg,640,427,2,2,1.0,True,复杂图片,0.6538,0.6677,0.6623,0.6453,0.628
284445,000000284445.jpg,640,594,24,14,0.5833,True,复杂图片,0.6343,0.5703,0.7878,0.7862,0.764
240250,000000240250.jpg,612,612,22,9,0.4091,False,简单图片,0.3874,0.3988,0.6846,0.7009,0.7081
303499,000000303499.jpg,333,500,8,6,0.75,True,复杂图片,0.5445,0.5777,0.7075,0.7096,0.7013
176232,000000176232.jpg,480,640,2,0,0.0,False,简单图片,0.8893,0.8926,0.8943,0.8925,0.8928
338325,000000338325.jpg,640,428,1,1,1.0,True,复杂图片,0.9095,0.567,0.9113,0.9094,0.9169
190637,000000190637.jpg,428,640,4,1,0.25,False,简单图片,0.565,0.6969,0.7571,0.7906,0.8004
415194,000000415194.jpg,640,480,9,5,0.5556,True,复杂图片,0.5421,0.5301,0.7444,0.7074,0.6334
150930,000000150930.jpg,411,640,1,0,0.0,False,简单图片,0.9716,0.8265,0.9798,0.9342,0.9771
460229,000000460229.jpg,383,640,4,0,0.0,False,简单图片,0.8807,0.4945,0.8838,0.8841,0.8849
561465,000000561465.jpg,612,612,6,0,0.0,False,简单图片,0.5706,0.7382,0.8776,0.8886,0.8888
295478,000000295478.jpg,512,640,3,2,0.6667,True,复杂图片,0.7057,0.6456,0.9055,0.9043,0.9046
402519,000000402519.jpg,640,427,1,0,0.0,False,简单图片,0.0613,0.8145,0.8129,0.8175,0.815
409424,000000409424.jpg,480,640,6,0,0.0,False,简单图片,0.7643,0.7689,0.8159,0.8601,0.8573
80949,000000080949.jpg,640,438,4,0,0.0,False,简单图片,0.4683,0.4602,0.8041,0.7406,0.7449
406417,000000406417.jpg,568,640,6,5,0.8333,True,复杂图片,0.7245,0.7445,0.8892,0.8863,0.885
497628,000000497628.jpg,480,640,2,1,0.5,True,复杂图片,0.0154,0.5296,0.5366,0.765,0.5384
46872,000000046872.jpg,640,391,6,5,0.8333,True,复杂图片,0.5347,0.5355,0.7705,0.7536,0.7517
577149,000000577149.jpg,640,413,4,3,0.75,True,复杂图片,0.7306,0.717,0.8321,0.831,0.8313
175387,000000175387.jpg,500,375,1,0,0.0,False,简单图片,0.9473,0.9477,0.9516,0.9505,0.9506
269942,000000269942.jpg,480,640,6,4,0.6667,True,复杂图片,0.5887,0.7023,0.7209,0.7305,0.7324
299720,000000299720.jpg,640,427,1,0,0.0,False,简单图片,0.9239,0.938,0.9396,0.9441,0.9443
209222,000000209222.jpg,640,427,15,12,0.8,True,复杂图片,0.4896,0.4456,0.6303,0.6191,0.598
54123,000000054123.jpg,640,428,6,4,0.6667,True,复杂图片,0.7651,0.7707,0.796,0.7884,0.7889
508370,000000508370.jpg,427,640,6,3,0.5,True,复杂图片,0.5168,0.5008,0.7721,0.7805,0.782
158227,000000158227.jpg,500,357,2,0,0.0,False,简单图片,0.8347,0.8555,0.9024,0.9121,0.9081
135673,000000135673.jpg,640,427,2,2,1.0,True,复杂图片,0.8102,0.8286,0.8189,0.8154,0.8146
425925,000000425925.jpg,640,468,12,4,0.3333,False,简单图片,0.5768,0.5768,0.7779,0.7696,0.7452
112997,000000112997.jpg,480,640,2,0,0.0,False,简单图片,0.8874,0.6956,0.9404,0.8251,0.8472
500478,000000500478.jpg,329,640,26,2,0.0769,False,简单图片,0.6228,0.627,0.8396,0.8375,0.8371
85682,000000085682.jpg,640,427,13,8,0.6154,True,复杂图片,0.4348,0.4441,0.6615,0.6489,0.6572
264441,000000264441.jpg,375,500,2,1,0.5,True,复杂图片,0.1484,0.766,0.7275,0.7691,0.7681
184400,000000184400.jpg,640,480,2,0,0.0,False,简单图片,0.4322,0.4305,0.8055,0.8071,0.8065
147498,000000147498.jpg,640,524,1,1,1.0,True,复杂图片,0.3838,0.4222,0.6989,0.5426,0.6054
487583,000000487583.jpg,426,640,2,0,0.0,False,简单图片,0.5056,0.5241,0.8925,0.8992,0.8969
550714,000000550714.jpg,640,480,2,1,0.5,True,复杂图片,0.2295,0.3926,0.6588,0.7365,0.7392
530457,000000530457.jpg,482,640,1,0,0.0,False,简单图片,0.2963,0.3673,0.8218,0.8674,0.866
50326,000000050326.jpg,500,375,3,2,0.6667,True,复杂图片,0.3724,0.4872,0.8152,0.8151,0.8147
183965,000000183965.jpg,640,480,5,0,0.0,False,简单图片,0.5374,0.5389,0.8115,0.6776,0.6858
50165,000000050165.jpg,640,431,1,0,0.0,False,简单图片,0.6124,0.6085,0.8944,0.885,0.8864
499181,000000499181.jpg,640,480,12,2,0.1667,False,简单图片,0.5655,0.5047,0.8699,0.8503,0.8508
25593,000000025593.jpg,640,480,0,0,0.0,False,简单图片,0.0,0.0,0.0,0.0,0.0
263474,000000263474.jpg,479,640,1,0,0.0,False,简单图片,0.0039,0.0044,0.6115,0.8547,0.856
251824,000000251824.jpg,500,375,3,1,0.3333,False,简单图片,0.4507,0.444,0.7348,0.7376,0.7224
15751,000000015751.jpg,640,427,4,1,0.25,False,简单图片,0.5685,0.6602,0.8379,0.8099,0.8544
201072,000000201072.jpg,411,640,5,0,0.0,False,简单图片,0.6582,0.7404,0.8628,0.8531,0.8274
514376,000000514376.jpg,640,480,8,6,0.75,True,复杂图片,0.5916,0.5995,0.7946,0.79,0.7805
211674,000000211674.jpg,640,406,16,11,0.6875,True,复杂图片,0.4523,0.3775,0.6789,0.6853,0.6563
322163,000000322163.jpg,640,480,18,2,0.1111,False,简单图片,0.5101,0.5706,0.8655,0.8321,0.8262
374551,000000374551.jpg,500,300,1,1,1.0,True,复杂图片,0.8867,0.9407,0.9481,0.949,0.9499
123480,000000123480.jpg,640,480,4,2,0.5,True,复杂图片,0.5684,0.3898,0.8167,0.7973,0.6491
304560,000000304560.jpg,640,425,1,0,0.0,False,简单图片,0.2541,0.9026,0.9014,0.9031,0.9034
184384,000000184384.jpg,640,480,6,1,0.1667,False,简单图片,0.477,0.6107,0.7413,0.7844,0.8003
200839,000000200839.jpg,640,480,7,1,0.1429,False,简单图片,0.7115,0.7671,0.8882,0.8898,0.8885
88250,000000088250.jpg,640,426,2,0,0.0,False,简单图片,0.3209,0.683,0.8529,0.85,0.8625
356169,000000356169.jpg,640,480,7,5,0.7143,True,复杂图片,0.5567,0.5501,0.8237,0.8324,0.8276
54654,000000054654.jpg,407,640,2,0,0.0,False,简单图片,0.6829,0.8668,0.8744,0.8785,0.8781
116206,000000116206.jpg,640,480,3,1,0.3333,False,简单图片,0.479,0.5581,0.895,0.8883,0.8891
503755,000000503755.jpg,480,640,2,0,0.0,False,简单图片,0.9125,0.4412,0.9095,0.8381,0.8901
273198,000000273198.jpg,500,375,5,1,0.2,False,简单图片,0.3386,0.4841,0.8389,0.8307,0.8444
39951,000000039951.jpg,640,445,5,2,0.4,False,简单图片,0.7831,0.9175,0.9145,0.9187,0.9188
107087,000000107087.jpg,640,427,3,1,0.3333,False,简单图片,0.1649,0.3123,0.5365,0.5147,0.5457
140987,000000140987.jpg,425,640,18,3,0.1667,False,简单图片,0.5952,0.6358,0.7712,0.7671,0.7628
493772,000000493772.jpg,640,640,2,0,0.0,False,简单图片,0.7558,0.7536,0.8451,0.8409,0.8403
383606,000000383606.jpg,640,480,4,1,0.25,False,简单图片,0.6926,0.6596,0.9054,0.9058,0.9073
